Date/Time,Battery Remaining,Battery Current,Battery Voltage,Battery Temp,Battery Status,Battery Manufacturing Date,Battery Serial Number,Battery Part Number,Battery Rated Capacity (mAh),Battery Decommission Status,Battery Base Cumulative Charge (mAh),Battery Error Status,Battery Present Capacity (mAh),Battery Health Percentage (%),Battery Percent Decommission Threshold (%),Battery Present Charge (mAh),Battery Total Cumulative Charge (mAh),Battery Secs Since First Use (secs),Battery Time Remaining (mins),Battery Time to Full (mins),Battery Cycles,Ti Temp,Ti SOC,Ti Volt,Ti Current,Qti Temp,Qti SOC,Qti Volt,Qti Current,Charger Type,Screen State,Screen Brightness,Boot Count,Boot Reason,Event Type,Event Details
2023-09-12 13:15:44:190,87,827648,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5429,11196,591834,65535,95,1,30,87,4134,834,300,87,4207511,827953,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:15:45:310,87,827953,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5429,11196,591834,65535,95,1,30,87,4134,834,300,87,4207511,827953,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:15:46:427,87,828258,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5430,11196,591839,65535,95,1,30,87,4135,837,300,87,4207122,828258,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:15:47:531,87,843517,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5430,11196,591839,65535,95,1,30,87,4135,837,300,87,4206538,843517,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:15:48:648,87,834362,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5430,11196,591839,65535,95,1,30,87,4135,837,300,87,4206732,834362,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:15:49:768,87,830394,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5430,11196,591839,65535,95,1,30,87,4135,837,300,87,4206927,830394,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:15:50:890,87,827342,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5430,11196,591839,65535,95,1,30,87,4135,837,300,87,4206927,827342,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:15:51:999,87,824901,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5432,11196,591844,65535,95,1,30,87,4134,835,300,87,4207122,824901,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:15:53:112,87,828258,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5432,11196,591844,65535,95,1,30,87,4134,835,300,87,4207316,828258,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:15:54:227,87,825206,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5432,11196,591844,65535,95,1,30,87,4134,835,300,87,4206927,829174,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:15:55:333,87,826122,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5432,11196,591844,65535,95,1,30,87,4134,835,300,87,4206732,828563,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:15:56:448,87,828563,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5433,11196,591849,65535,95,1,30,87,4135,834,300,87,4207122,828563,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:15:57:568,87,839245,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5433,11196,591849,65535,95,1,30,87,4135,834,300,87,4207122,839245,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:15:58:690,87,828868,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5433,11196,591849,65535,95,1,30,87,4135,834,300,87,4207316,828868,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:15:59:809,87,823986,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5433,11196,591849,65535,95,1,30,87,4135,834,300,87,4206343,823986,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:16:00:916,87,823070,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5433,11196,591849,65535,95,1,30,87,4135,834,300,87,4207511,824596,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:16:02:032,87,823070,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5434,11196,591854,65535,95,1,30,87,4135,833,300,87,4207705,824596,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:16:03:139,87,824291,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5434,11196,591854,65535,95,1,30,87,4135,833,300,87,4206927,824291,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:16:04:249,87,825817,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5434,11196,591854,65535,95,1,30,87,4135,833,300,87,4207316,825817,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:16:05:349,87,825817,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5434,11196,591854,65535,95,1,30,87,4135,833,300,87,4207316,827648,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:16:06:455,87,820934,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5434,11196,591854,65535,95,1,30,87,4135,833,300,87,4207122,826122,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:16:07:567,87,827037,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5435,11196,591859,65535,95,1,30,87,4135,832,300,87,4207316,839245,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:16:08:668,87,831310,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5435,11196,591859,65535,95,1,30,87,4135,832,300,87,4207705,827037,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:16:09:774,87,825817,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5435,11196,591859,65535,95,1,30,87,4135,832,300,87,4207122,826732,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:16:10:886,87,823375,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5435,11196,591859,65535,95,1,30,87,4135,832,300,87,4207705,823375,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:16:11:987,87,826122,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5436,11196,591864,65535,95,1,30,87,4135,831,300,87,4207511,826122,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:16:13:093,87,823680,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5436,11196,591864,65535,95,1,30,87,4135,831,300,87,4206927,823680,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:16:14:207,87,825206,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5436,11196,591864,65535,95,1,30,87,4135,831,300,87,4206927,825206,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:16:15:311,87,824291,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5436,11196,591864,65535,95,1,30,87,4135,831,300,87,4207122,824291,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:16:16:415,87,825511,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5436,11196,591864,65535,95,1,30,87,4135,831,300,87,4206148,825511,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:16:17:531,87,827037,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5438,11196,591870,65535,94,1,30,87,4135,832,300,87,4207122,827037,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:16:18:646,87,827342,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5438,11196,591870,65535,94,1,30,87,4135,832,300,87,4206927,827342,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:16:19:767,87,827342,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5438,11196,591870,65535,94,1,30,87,4135,832,300,87,4207316,827342,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:16:20:890,87,822460,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5438,11196,591870,65535,94,1,30,87,4135,832,300,87,4206927,822460,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:16:21:993,87,821239,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5438,11196,591870,65535,94,1,30,87,4135,832,300,87,4206732,822154,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:16:23:106,87,824901,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5439,11196,591875,65535,94,1,30,87,4135,831,300,87,4207316,833751,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:16:24:197,87,850536,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5439,11196,591875,65535,94,1,30,87,4135,831,300,87,4207511,838634,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:16:25:278,87,849315,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5439,11196,591875,65535,94,1,30,87,4135,831,300,87,4207122,849315,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:16:26:383,87,821849,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5439,11196,591875,65535,94,1,30,87,4135,831,300,87,4206732,821849,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:16:27:491,87,820629,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5440,11196,591880,65535,94,1,30,87,4135,834,300,87,4206343,832225,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:16:28:591,87,828258,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5440,11196,591880,65535,94,1,30,87,4135,834,300,87,4207511,827037,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:16:29:717,87,821544,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5440,11196,591880,65535,94,1,30,87,4135,834,300,87,4207705,821544,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:16:30:828,87,818797,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5440,11196,591880,65535,94,1,30,87,4135,834,300,87,4206927,818797,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:16:31:910,87,817577,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5440,11196,591880,65535,94,1,30,87,4135,834,300,87,4207122,817577,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:16:33:032,87,819713,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5441,11196,591885,65535,94,1,30,87,4135,830,300,87,4207122,822460,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:16:34:148,87,817272,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5441,11196,591885,65535,94,1,30,87,4135,830,300,87,4207511,817882,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:16:35:266,87,821849,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5441,11196,591885,65535,94,1,30,87,4135,830,300,87,4206343,821849,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:16:36:375,87,817882,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5441,11196,591885,65535,94,1,30,87,4135,830,300,87,4207316,817882,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:16:37:489,87,827342,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5442,11196,591890,65535,94,1,30,87,4135,825,300,87,4206343,827342,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:16:38:622,87,825206,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5442,11196,591890,65535,94,1,30,87,4135,825,300,87,4206148,825206,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:16:39:730,87,820018,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5442,11196,591890,65535,94,1,30,87,4135,825,300,87,4206927,820018,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:16:40:829,87,820323,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5442,11196,591890,65535,94,1,30,87,4135,825,300,87,4207316,820629,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:16:41:948,87,818187,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5442,11196,591890,65535,94,1,30,87,4135,825,300,87,4207705,818187,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:16:43:052,87,815135,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5443,11196,591895,65535,94,1,30,87,4135,826,300,87,4207122,815135,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:16:44:167,87,817272,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5443,11196,591895,65535,94,1,30,87,4135,826,300,87,4207122,822460,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:16:45:283,87,817577,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5443,11196,591895,65535,94,1,30,87,4135,826,300,87,4207122,817882,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:16:46:391,87,814830,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5443,11196,591895,65535,94,1,30,87,4135,826,300,87,4206538,814830,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:16:47:507,87,833141,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10905,0,6280,100,80,5443,11196,591895,65535,94,1,30,87,4135,826,300,87,4207122,833141,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:16:48:630,87,824291,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10934,0,6280,100,80,5445,11225,591900,65535,94,1,30,87,4135,825,300,87,4206732,824291,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:16:49:747,87,820018,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10934,0,6280,100,80,5445,11225,591900,65535,94,1,30,87,4135,825,300,87,4207900,820018,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:16:50:853,87,816966,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10934,0,6280,100,80,5445,11225,591900,65535,94,1,30,87,4135,825,300,87,4207511,816966,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:16:51:970,87,814830,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10934,0,6280,100,80,5445,11225,591900,65535,94,1,30,87,4135,825,300,87,4206927,813915,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:16:53:086,87,818492,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10934,0,6280,100,80,5445,11225,591900,65535,94,1,30,87,4135,825,300,87,4206927,816356,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:16:54:204,87,817272,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10934,0,6280,100,80,5446,11225,591907,65535,94,1,30,87,4136,825,300,87,4206732,817272,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:16:55:293,87,820018,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10934,0,6280,100,80,5446,11225,591907,65535,94,1,30,87,4136,825,300,87,4206732,820018,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:16:56:396,87,816661,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10934,0,6280,100,80,5446,11225,591907,65535,94,1,30,87,4136,825,300,87,4206148,816661,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:16:57:511,87,820934,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10934,0,6280,100,80,5446,11225,591907,65535,94,1,30,87,4136,825,300,87,4206927,825817,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:16:58:629,87,822460,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10934,0,6280,100,80,5446,11225,591907,65535,94,1,30,87,4136,825,300,87,4206538,822460,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:16:59:730,87,822154,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10934,0,6280,100,80,5447,11225,591912,65535,94,1,30,87,4136,829,300,87,4206148,822154,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:17:00:834,87,816966,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10934,0,6280,100,80,5447,11225,591912,65535,94,1,30,87,4136,829,300,87,4206927,816966,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:17:01:948,87,812389,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10934,0,6280,100,80,5447,11225,591912,65535,94,1,30,87,4136,829,300,87,4207122,812389,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:17:03:071,87,810558,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10934,0,6280,100,80,5447,11225,591912,65535,94,1,30,87,4136,829,300,87,4206732,810558,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:17:04:186,87,815440,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10934,0,6280,100,80,5447,11225,591912,65535,94,1,30,87,4136,829,300,87,4207316,815440,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:17:05:305,87,815746,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10934,0,6280,100,80,5448,11225,591917,65535,94,1,30,87,4136,823,300,87,4206732,813915,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:17:06:430,87,816356,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10934,0,6280,100,80,5448,11225,591917,65535,94,1,30,87,4136,823,300,87,4207122,816356,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:17:07:548,87,820629,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10934,0,6280,100,80,5448,11225,591917,65535,94,1,30,87,4136,823,300,87,4206732,822460,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:17:08:669,87,818797,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10934,0,6280,100,80,5448,11225,591917,65535,94,1,30,87,4136,823,300,87,4207122,818797,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:17:09:796,87,815440,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10934,0,6280,100,80,5450,11225,591922,65535,94,1,30,87,4136,827,300,87,4206927,815440,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:17:10:906,87,813609,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10934,0,6280,100,80,5450,11225,591922,65535,94,1,30,87,4136,827,300,87,4207316,813609,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:17:12:012,87,814220,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10934,0,6280,100,80,5450,11225,591922,65535,94,1,30,87,4136,827,300,87,4207122,814220,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:17:13:133,87,812389,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10934,0,6280,100,80,5450,11225,591922,65535,94,1,30,87,4136,827,300,87,4206732,812389,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:17:14:248,87,811473,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10934,0,6280,100,80,5450,11225,591922,65535,94,1,30,87,4136,827,300,87,4206927,817882,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:17:15:380,87,814525,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10934,0,6280,100,80,5451,11225,591927,65535,94,1,30,87,4136,820,300,87,4206927,814525,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:17:16:492,87,811473,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10934,0,6280,100,80,5451,11225,591927,65535,94,1,30,87,4136,820,300,87,4207316,811473,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:17:17:607,87,823680,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10934,0,6280,100,80,5451,11225,591927,65535,94,1,30,87,4136,820,300,87,4207511,823680,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:17:18:728,87,817577,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10934,0,6280,100,80,5451,11225,591927,65535,94,1,30,87,4136,820,300,87,4207316,817577,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:17:19:847,87,815746,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10934,0,6280,100,80,5452,11225,591932,65535,94,1,30,87,4136,825,300,87,4206927,816661,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:17:20:949,87,814220,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10934,0,6280,100,80,5452,11225,591932,65535,94,1,30,87,4136,825,300,87,4207122,814220,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:17:22:057,87,813915,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10934,0,6280,100,80,5452,11225,591932,65535,94,1,30,87,4136,825,300,87,4206538,813915,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:17:23:172,87,811168,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10934,0,6280,100,80,5452,11225,591932,65535,94,1,30,87,4136,825,300,87,4207122,814525,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:17:24:277,87,814220,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10934,0,6280,100,80,5452,11225,591932,65535,94,1,30,87,4136,825,300,87,4207316,814525,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:17:25:387,87,819408,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10934,0,6280,100,80,5453,11225,591937,65535,94,1,30,87,4136,819,300,87,4206732,816966,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:17:26:515,87,813609,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10934,0,6280,100,80,5453,11225,591937,65535,94,1,30,87,4136,819,300,87,4206927,813609,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:17:27:629,87,824291,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10934,0,6280,100,80,5453,11225,591937,65535,94,1,30,87,4136,819,300,87,4206732,824291,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:17:28:736,87,820323,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10934,0,6280,100,80,5453,11225,591937,65535,94,1,30,87,4136,819,300,87,4207122,820323,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:17:29:854,87,813609,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10934,0,6280,100,80,5453,11225,591937,65535,94,1,30,87,4136,819,300,87,4207316,813609,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:17:30:976,87,812083,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10934,0,6280,100,80,5454,11225,591943,65535,94,1,30,87,4136,821,300,87,4207122,814830,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:17:32:088,87,813915,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10934,0,6280,100,80,5454,11225,591943,65535,94,1,30,87,4136,821,300,87,4207122,813304,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:17:33:201,87,809947,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10934,0,6280,100,80,5454,11225,591943,65535,94,1,30,87,4136,821,300,87,4206732,809947,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:17:34:313,87,811168,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10934,0,6280,100,80,5454,11225,591943,65535,94,1,30,87,4136,821,300,87,4206927,809947,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:17:35:428,87,808421,4206,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10934,0,6280,100,80,5456,11225,591948,65535,94,1,30,87,4136,818,300,87,4206732,810558,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:17:36:541,87,811168,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10934,0,6280,100,80,5456,11225,591948,65535,94,1,30,87,4136,818,300,87,4207316,811168,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:17:37:648,87,816356,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10934,0,6280,100,80,5456,11225,591948,65535,94,1,30,87,4136,818,300,87,4207705,816356,,1,255,4,shutdown:battery,Heartbeat,
2023-09-12 13:17:38:753,87,816356,4207,300,CHARGING,5/24/2023,T6084,BT-000370-50 R.A,6600,0,10934,0,6280,100,80,5456,11225,591948,65535,94,1,30,87,4136,818,300,87,4207511,816356,,1,255,4,shutdown:battery,Heartbeat,
